title,summary,link,cluster
بارندگی پراکنده در تهران کدام استان‌ها بارانی می‌شوند ,مدیرکل پیش بینی و هشدار سریع سازمان هواشناسی کشور از شروع مجدد بارش‌ها به صورت جدی در استان‌های شمال غربی از امشب اردیبهشت خبر داد ,https://www.hamshahrionline.ir/news/504060/بارندگی-پراکنده-در-تهران-کدام-استان-ها-بارانی-می-شوند,7
فیلم تصاویری شگفت‌انگیز از حضور حیوانات در شهرها در قرنطینه انسانی ,شیوع کرونا و قرنطینه باعث خلوت شدن شهرهای کشورهای مختلف شده است همین خلوتی حیوانات را به سمت شهرها کشانده است در این ویدئو تصاویری از حضور حیوانات در خیابان‌ها را مشاهده می‌کنید ,https://www.hamshahrionline.ir/news/504144/فیلم-تصاویری-شگفت-انگیز-از-حضور-حیوانات-در-شهرها-در-قرنطینه,7
ادعای یک رئالی مسی شخصیت فریبنده‌ای دارد ,گلر سابق رئال مادرید در ادعایی جنجالی به رفتار دوگانه کاپیتان بارسلونا انتقاد کرد ,https://www.hamshahrionline.ir/news/504336/ادعای-یک-رئالی-مسی-شخصیت-فریبنده-ای-دارد,1
عکس نشریه سان پرسپولیس استوکس را اخراج کرد ,نشریه سان انگلیس در گزارشی ادعا کرد آنتونی استوکس از باشگاه پرسپولیس اخراج شده است ,https://www.hamshahrionline.ir/news/504338/عکس-نشریه-سان-پرسپولیس-استوکس-را-اخراج-کرد,3
افتضاح مدیریتی در استقلال رسید پول قلابی برای میلیچ ,هرویه میلیچ مدافع چپ تیم فوتبال استقلال خبر از یک اتفاق باورنکردنی داد ,https://www.hamshahrionline.ir/news/504326/افتضاح-مدیریتی-در-استقلال-رسید-پول-قلابی-برای-میلیچ,3
پافشاری توکیو بر برگزاری بازی‌های المپیک در سال ,رئیس کمیته برگزاری بازی‌های المپیک توکیو تاکید کرد این بازی‌ها دوباره به تعویق نمی‌افتد و تابستان سال آینده در ژاپن برگزار می‌شود ,https://www.hamshahrionline.ir/news/504334/پافشاری-توکیو-بر-برگزاری-بازی-های-المپیک-در-سال-۲۰۲۱,3
افشین پیروانی بعد از جلسه استتیناف فقط قانون باید اجرا شود ,از بازیکنان تیم و پیشکسوتان می‌خواهم خود را قاطی این ماجرا نکنند افشین پیروانی به اتفاق میلیون‌ها هوادار تلاش خود را می کند من خودم را یک هوادار می دانم تلاشم را هم می‌کنم، وظیفه خود می‌دانم که باید از اتفاقاتی که برای پرسپولیس می افتد دفاع کنم ,https://www.hamshahrionline.ir/news/504284/افشین-پیروانی-بعد-از-جلسه-استتیناف-فقط-قانون-باید-اجرا-شود,5
جلسه یوفا برای تعیین تکلیف لیگ قهرمانان ,کمیته اجرایی یوفا به ریاست الکساندر چفرین، رئیس این سازمان امروز برنامه رقابتهای فوتبال اروپا بعد از بحران کرونا را تصویب خواهد کرد ,https://www.hamshahrionline.ir/news/504265/جلسه-یوفا-برای-تعیین-تکلیف-لیگ-قهرمانان,3
قطر؛میزبان لیگ قهرمانان آسیا در غرب ,یک رسانه قطری درگ زارشی این کشور را بهترین گزینه برای میزبانی از مسابقات لیگ قهرمانان در منطقه غرب آسیا معرفی کرد ,https://www.hamshahrionline.ir/news/504228/قطر-میزبان-لیگ-قهرمانان-آسیا-در-غرب,3
رسول‌پناه برای صلاح باشگاه با کارگزار مالی فسخ کردیم ,رئیس هیأت مدیره و سرپرست باشگاه پرسپولیس گفت بعد از بررسی‌های دقیق، عدم توانایی درآمدزایی شایسته و عملیاتی شرکت آتیه داده پرداز برای انجام موضوع قرارداد فی مابین، محرز و قطعی به نظر رسید تا به صلاح باشگاه اعلام فسخ نماییم ,https://www.hamshahrionline.ir/news/504226/رسول-پناه-برای-صلاح-باشگاه-با-کارگزار-مالی-فسخ-کردیم,3
عکس پایان انتظار عابدزاده برای دیدن دخترش ,دختر احمدرضا عابدزاده با انتشار تصویری از ملاقات دوباره با پدرش خبر داد او در آمریکا مشغول تحصیل است و به تازگی به ایران بازگشته است ,https://www.hamshahrionline.ir/news/504241/عکس-پایان-انتظار-عابدزاده-برای-دیدن-دخترش,5
کرونا نخستین قربانی را از لیگ جزیره گرفت ,دستیار کادرپزشکی باشگاه کریستال پالاس به خاطر ابتلای به ویروس کویید جان خود را از دست داد ,https://www.hamshahrionline.ir/news/504207/کرونا-نخستین-قربانی-را-از-لیگ-جزیره-گرفت,3
حمایت فرهاد از فرشید اسماعیلی سعادتمند عقب‌نشینی کرد ,بعد از ماجرای اعتراض فرشید اسماعیلی نسبت به وضعیت مالی استقلال شایعه شد که قرار است درصدی از قرارداد این بازیکن به عنوان جریمه کسر شود ,https://www.hamshahrionline.ir/news/504206/حمایت-فرهاد-از-فرشید-اسماعیلی-سعادتمند-عقب-نشینی-کرد,3
عکس برانکو بله با استقلال مذاکره کردم ,برانکو ایوانکوویچ سرمربی سابق پرسپولیس که دوران پرافتخاری را در این باشگاه پشت سر گذاشت از مذاکره با رقیب سنتی این تیم گفته است ,https://www.hamshahrionline.ir/news/504203/عکس-برانکو-بله-با-استقلال-مذاکره-کردم,3
عکس حمایت بازیگر معروف از قلعه‌نویی ,یکی از بازیگران سرشناس سینمای ایران با انتشار پستی از سرمربی تیم فوتبال سپاهان حمایتش را اعلام کرد ,https://www.hamshahrionline.ir/news/504195/عکس-حمایت-بازیگر-معروف-از-قلعه-نویی,3
تاکید بر تقویت و توسعه منابع مالی فدراسیون فوتبال ,سرپرست و دبیرکل فدراسیون در نشست با رییس سازمان اقتصادی بر تقویت و توسعه فرآیند تامین منابع پایدار اقتصادی تاکید کردند ,https://www.hamshahrionline.ir/news/504196/تاکید-بر-تقویت-و-توسعه-منابع-مالی-فدراسیون-فوتبال,3
عکس طارمی به کری‌خوانی رضاییان پاسخ داد ,مهدی طارمی ستاره ایرانی باشگاه ریوآوه پرتغال جواب کری‌خوانی اینستاگرامی رامین رضاییان را داد ,https://www.hamshahrionline.ir/news/504194/عکس-طارمی-به-کری-خوانی-رضاییان-پاسخ-داد,3
واکنش پرسپولیس به انتقال نعمتی در ازای رضایتنامه گل محمدی ,باشگاه پرسپولیس با صدور اطلاعیه‌ای به انتقال سیامک نعمتی به باشگاه پدیده واکنش نشان داد ,https://www.hamshahrionline.ir/news/504175/واکنش-پرسپولیس-به-انتقال-نعمتی-در-ازای-رضایتنامه-گل-محمدی,3
مونیکا بلوچی، انصاریان و تبریک تولد یک پرسپولیسی ,علی انصاریان بازیکن سابق پرسپولیس و استقلال سالروز تولد جواد کاظمیان را تبریک گفت ,https://www.hamshahrionline.ir/news/504183/مونیکا-بلوچی-انصاریان-و-تبریک-تولد-یک-پرسپولیسی,3
شایعه مذاکره با استراماچونی تکذیب شد ,برخی از رسانه‌ها درباره مذاکرات باشگاه استقلال با آندره‌آ استرماچونی برای سرمربی‌گری این تیم به خاطر غرامت زیاد این مربی خبر داده‌اند ,https://www.hamshahrionline.ir/news/504181/شایعه-مذاکره-با-استراماچونی-تکذیب-شد,3
سال تنها شانس ژاپن برای برگزاری المپیک ,یک عضو کمیته بین المللی المپیک گفت سال تنها فرصت توکیو برای برگزاری بازی‌های المپیک است ,https://www.hamshahrionline.ir/news/504177/سال-۲۰۲۱-تنها-شانس-ژاپن-برای-برگزاری-المپیک,3
هزار میلیارد تومان واگذاری سهام شستا در بورس جواب داد ,وزیر تعاون، کار و رفاه اجتماعی محل‌های سرمایه‌گذاری هفت هزار میلیارد تومان حاصل از واگذاری سهام شستا در بورس را تشریح کرد ,https://www.hamshahrionline.ir/news/504327/۷-هزار-میلیارد-تومان-واگذاری-سهام-شستا-در-بورس-جواب-داد,2
